6.059999999999999609e+00,2.700000000000000178e+00,8.330000000000000071e+00,8.570000000000000284e+00,2.629999999999999893e+00,8.330000000000000071e+00,3.120000000000000107e+00,2.439999999999999947e+00,5.709999999999999964e+00,3.120000000000000107e+00,3.120000000000000107e+00,5.559999999999999609e+00,7.500000000000000000e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.723999999999999844e+01,5.259999999999999787e+00,5.559999999999999609e+00,2.629999999999999893e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.052999999999999936e+01,0.000000000000000000e+00,5.559999999999999609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.450000000000000178e+00,6.059999999999999609e+00,0.000000000000000000e+00,3.229999999999999982e+00,0.000000000000000000e+00,8.570000000000000284e+00,4.614999999999999858e+01,3.447999999999999687e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.332999999999999829e+01,3.447999999999999687e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.059999999999999609e+00,7.778000000000000114e+01,5.259999999999999787e+00,3.703999999999999915e+01,2.332999999999999829e+01,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.330000000000000071e+00,4.285999999999999943e+01,8.330000000000000071e+00,4.614999999999999858e+01,4.614999999999999858e+01,0.000000000000000000e+00,3.120000000000000107e+00,6.250000000000000000e+00,4.614999999999999858e+01,4.614999999999999858e+01,3.029999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,9.380000000000000782e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.726999999999999957e+01,2.560000000000000053e+00,2.779999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,8.570000000000000284e+00,3.120000000000000107e+00,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,2.779999999999999805e+00,3.120000000000000107e+00
6.059999999999999609e+00,2.700000000000000178e+00,8.330000000000000071e+00,8.570000000000000284e+00,2.629999999999999893e+00,8.330000000000000071e+00,3.120000000000000107e+00,2.439999999999999947e+00,5.709999999999999964e+00,3.120000000000000107e+00,3.120000000000000107e+00,5.559999999999999609e+00,7.500000000000000000e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.723999999999999844e+01,5.259999999999999787e+00,5.559999999999999609e+00,2.629999999999999893e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.052999999999999936e+01,0.000000000000000000e+00,5.559999999999999609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.450000000000000178e+00,6.059999999999999609e+00,0.000000000000000000e+00,3.229999999999999982e+00,0.000000000000000000e+00,8.570000000000000284e+00,4.614999999999999858e+01,3.447999999999999687e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.332999999999999829e+01,3.447999999999999687e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.059999999999999609e+00,7.778000000000000114e+01,5.259999999999999787e+00,3.703999999999999915e+01,2.332999999999999829e+01,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.330000000000000071e+00,4.285999999999999943e+01,8.330000000000000071e+00,4.614999999999999858e+01,4.614999999999999858e+01,0.000000000000000000e+00,3.120000000000000107e+00,6.250000000000000000e+00,4.614999999999999858e+01,4.614999999999999858e+01,3.029999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,9.380000000000000782e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.726999999999999957e+01,2.560000000000000053e+00,2.779999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,8.570000000000000284e+00,3.120000000000000107e+00,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,2.779999999999999805e+00,3.120000000000000107e+00
6.059999999999999609e+00,2.700000000000000178e+00,8.330000000000000071e+00,8.570000000000000284e+00,2.629999999999999893e+00,8.330000000000000071e+00,3.120000000000000107e+00,2.439999999999999947e+00,5.709999999999999964e+00,3.120000000000000107e+00,3.120000000000000107e+00,5.559999999999999609e+00,7.500000000000000000e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.723999999999999844e+01,5.259999999999999787e+00,5.559999999999999609e+00,2.629999999999999893e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.052999999999999936e+01,0.000000000000000000e+00,5.559999999999999609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.450000000000000178e+00,6.059999999999999609e+00,0.000000000000000000e+00,3.229999999999999982e+00,0.000000000000000000e+00,8.570000000000000284e+00,4.614999999999999858e+01,3.447999999999999687e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.332999999999999829e+01,3.447999999999999687e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.059999999999999609e+00,7.778000000000000114e+01,5.259999999999999787e+00,3.703999999999999915e+01,2.332999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.330000000000000071e+00,4.285999999999999943e+01,8.330000000000000071e+00,4.614999999999999858e+01,4.614999999999999858e+01,0.000000000000000000e+00,3.120000000000000107e+00,6.250000000000000000e+00,4.614999999999999858e+01,4.614999999999999858e+01,3.029999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,9.380000000000000782e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.726999999999999957e+01,2.560000000000000053e+00,2.779999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,8.570000000000000284e+00,3.120000000000000107e+00,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,2.779999999999999805e+00,3.120000000000000107e+00
6.059999999999999609e+00,2.700000000000000178e+00,8.330000000000000071e+00,8.570000000000000284e+00,2.629999999999999893e+00,8.330000000000000071e+00,3.120000000000000107e+00,2.439999999999999947e+00,5.709999999999999964e+00,3.120000000000000107e+00,3.120000000000000107e+00,5.559999999999999609e+00,7.500000000000000000e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.723999999999999844e+01,5.259999999999999787e+00,5.559999999999999609e+00,2.629999999999999893e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.052999999999999936e+01,0.000000000000000000e+00,5.559999999999999609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.450000000000000178e+00,6.059999999999999609e+00,0.000000000000000000e+00,3.229999999999999982e+00,0.000000000000000000e+00,8.570000000000000284e+00,4.614999999999999858e+01,3.447999999999999687e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.332999999999999829e+01,3.447999999999999687e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.059999999999999609e+00,7.778000000000000114e+01,5.259999999999999787e+00,3.703999999999999915e+01,2.332999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,8.330000000000000071e+00,4.285999999999999943e+01,8.330000000000000071e+00,4.614999999999999858e+01,4.614999999999999858e+01,0.000000000000000000e+00,3.120000000000000107e+00,6.250000000000000000e+00,4.614999999999999858e+01,4.614999999999999858e+01,3.029999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,9.380000000000000782e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.726999999999999957e+01,2.560000000000000053e+00,2.779999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,8.570000000000000284e+00,3.120000000000000107e+00,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,2.779999999999999805e+00,3.120000000000000107e+00
6.059999999999999609e+00,2.700000000000000178e+00,8.330000000000000071e+00,8.570000000000000284e+00,2.629999999999999893e+00,8.330000000000000071e+00,3.120000000000000107e+00,2.439999999999999947e+00,5.709999999999999964e+00,3.120000000000000107e+00,3.120000000000000107e+00,5.559999999999999609e+00,7.500000000000000000e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.723999999999999844e+01,5.259999999999999787e+00,5.559999999999999609e+00,2.629999999999999893e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.052999999999999936e+01,0.000000000000000000e+00,5.559999999999999609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.450000000000000178e+00,6.059999999999999609e+00,0.000000000000000000e+00,3.229999999999999982e+00,0.000000000000000000e+00,8.570000000000000284e+00,4.614999999999999858e+01,3.447999999999999687e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.332999999999999829e+01,3.447999999999999687e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.059999999999999609e+00,7.778000000000000114e+01,5.259999999999999787e+00,3.703999999999999915e+01,2.332999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,8.330000000000000071e+00,4.285999999999999943e+01,8.330000000000000071e+00,4.614999999999999858e+01,4.614999999999999858e+01,0.000000000000000000e+00,3.120000000000000107e+00,6.250000000000000000e+00,4.614999999999999858e+01,4.614999999999999858e+01,3.029999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,9.380000000000000782e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.726999999999999957e+01,2.560000000000000053e+00,2.779999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,8.570000000000000284e+00,3.120000000000000107e+00,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,2.779999999999999805e+00,3.120000000000000107e+00
6.059999999999999609e+00,2.700000000000000178e+00,8.330000000000000071e+00,8.570000000000000284e+00,2.629999999999999893e+00,8.330000000000000071e+00,3.120000000000000107e+00,2.439999999999999947e+00,5.709999999999999964e+00,3.120000000000000107e+00,3.120000000000000107e+00,5.559999999999999609e+00,7.500000000000000000e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.723999999999999844e+01,5.259999999999999787e+00,5.559999999999999609e+00,2.629999999999999893e+00,7.500000000000000000e+00,9.380000000000000782e+00,1.052999999999999936e+01,0.000000000000000000e+00,5.559999999999999609e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.450000000000000178e+00,6.059999999999999609e+00,0.000000000000000000e+00,3.229999999999999982e+00,0.000000000000000000e+00,8.570000000000000284e+00,4.614999999999999858e+01,3.447999999999999687e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.332999999999999829e+01,3.447999999999999687e+01,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.059999999999999609e+00,7.778000000000000114e+01,5.259999999999999787e+00,3.703999999999999915e+01,2.332999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02,8.330000000000000071e+00,4.285999999999999943e+01,8.330000000000000071e+00,4.614999999999999858e+01,4.614999999999999858e+01,0.000000000000000000e+00,3.120000000000000107e+00,6.250000000000000000e+00,4.614999999999999858e+01,4.614999999999999858e+01,3.029999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,9.380000000000000782e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.726999999999999957e+01,2.560000000000000053e+00,2.779999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,3.029999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,2.779999999999999805e+00,3.029999999999999805e+00,0.000000000000000000e+00,8.570000000000000284e+00,3.120000000000000107e+00,6.250000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,7.500000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+00,2.779999999999999805e+00,3.120000000000000107e+00
8.330000000000000071e+00,3.569999999999999840e+00,0.000000000000000000e+00,1.600000000000000000e+01,7.139999999999999680e+00,7.139999999999999680e+00,9.089999999999999858e+00,1.000000000000000000e+01,7.690000000000000391e+00,9.089999999999999858e+00,9.089999999999999858e+00,1.153999999999999915e+01,9.679999999999999716e+00,9.679999999999999716e+00,4.000000000000000000e+00,1.905000000000000071e+01,1.071000000000000085e+01,7.410000000000000142e+00,3.450000000000000178e+00,9.679999999999999716e+00,8.330000000000000071e+00,1.000000000000000000e+01,6.450000000000000178e+00,1.153999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.549999999999999822e+00,0.000000000000000000e+00,3.569999999999999840e+00,3.569999999999999840e+00,7.139999999999999680e+00,3.569999999999999840e+00,3.569999999999999840e+00,8.000000000000000000e+00,7.139999999999999680e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,1.471000000000000085e+01,1.071000000000000085e+01,3.700000000000000178e+00,7.690000000000000391e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,1.000000000000000000e+02,3.330000000000000071e+00,7.139999999999999680e+00,3.569999999999999840e+00,3.569999999999999840e+00,0.000000000000000000e+00,4.349999999999999645e+00,8.699999999999999289e+00,3.569999999999999840e+00,3.569999999999999840e+00,1.364000000000000057e+01,1.364000000000000057e+01,0.000000000000000000e+00,1.364000000000000057e+01,1.364000000000000057e+01,1.364000000000000057e+01,1.364000000000000057e+01,1.364000000000000057e+01,8.699999999999999289e+00,1.817999999999999972e+01,1.364000000000000057e+01,1.200000000000000000e+01,1.200000000000000000e+01,2.221999999999999886e+01,1.481000000000000050e+01,1.200000000000000000e+01,1.364000000000000057e+01,1.200000000000000000e+01,1.364000000000000057e+01,1.364000000000000057e+01,1.364000000000000057e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.200000000000000000e+01,1.364000000000000057e+01,0.000000000000000000e+00,1.600000000000000000e+01,4.349999999999999645e+00,8.699999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.089999999999999858e+00,9.679999999999999716e+00,0.000000000000000000e+00,9.679999999999999716e+00,1.200000000000000000e+01,4.349999999999999645e+00
3.850000000000000089e+00,0.000000000000000000e+00,3.330000000000000071e+00,3.450000000000000178e+00,0.000000000000000000e+00,1.481000000000000050e+01,0.000000000000000000e+00,3.029999999999999805e+00,3.569999999999999840e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.450000000000000178e+00,6.059999999999999609e+00,6.059999999999999609e+00,1.250000000000000000e+01,1.303999999999999915e+01,3.229999999999999982e+00,1.110999999999999943e+01,0.000000000000000000e+00,6.059999999999999609e+00,1.739000000000000057e+01,9.679999999999999716e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.850000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.139999999999999680e+00,7.646999999999999886e+01,4.761999999999999744e+01,7.646999999999999886e+01,7.646999999999999886e+01,4.736999999999999744e+01,4.761999999999999744e+01,4.210999999999999943e+01,4.285999999999999943e+01,4.285999999999999943e+01,3.850000000000000089e+00,3.332999999999999829e+01,3.229999999999999982e+00,4.500000000000000000e+01,2.608999999999999986e+01,4.285999999999999943e+01,4.285999999999999943e+01,4.285999999999999943e+01,4.285999999999999943e+01,4.285999999999999943e+01,4.285999999999999943e+01,3.330000000000000071e+00,1.000000000000000000e+02,1.481000000000000050e+01,7.646999999999999886e+01,7.646999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,7.646999999999999886e+01,7.646999999999999886e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.850000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.679999999999999716e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.139999999999999680e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.169999999999999929e+00,6.059999999999999609e+00,0.000000000000000000e+00,6.059999999999999609e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+01,7.139999999999999680e+00,7.410000000000000142e+00,7.139999999999999680e+00,0.000000000000000000e+00,4.349999999999999645e+00,3.120000000000000107e+00,0.000000000000000000e+00,4.349999999999999645e+00,4.349999999999999645e+00,2.082999999999999829e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,8.699999999999999289e+00,0.000000000000000000e+00,3.569999999999999840e+00,1.538000000000000078e+01,0.000000000000000000e+00,4.000000000000000000e+00,6.450000000000000178e+00,6.450000000000000178e+00,7.410000000000000142e+00,9.519999999999999574e+00,4.169999999999999929e+00,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,4.549999999999999822e+00,1.110999999999999943e+01,0.000000000000000000e+00,7.410000000000000142e+00,3.450000000000000178e+00,7.410000000000000142e+00,7.410000000000000142e+00,3.850000000000000089e+00,3.450000000000000178e+00,4.000000000000000000e+00,8.330000000000000071e+00,8.330000000000000071e+00,4.000000000000000000e+00,8.330000000000000071e+00,0.000000000000000000e+00,7.690000000000000391e+00,3.700000000000000178e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,8.330000000000000071e+00,7.139999999999999680e+00,1.481000000000000050e+01,1.000000000000000000e+02,7.410000000000000142e+00,7.410000000000000142e+00,1.110999999999999943e+01,1.428999999999999915e+01,0.000000000000000000e+00,7.410000000000000142e+00,7.410000000000000142e+00,4.169999999999999929e+00,4.169999999999999929e+00,9.089999999999999858e+00,4.169999999999999929e+00,4.169999999999999929e+00,4.169999999999999929e+00,4.169999999999999929e+00,4.169999999999999929e+00,4.169999999999999929e+00,1.303999999999999915e+01,4.169999999999999929e+00,3.700000000000000178e+00,3.700000000000000178e+00,1.000000000000000000e+01,3.330000000000000071e+00,3.700000000000000178e+00,4.169999999999999929e+00,3.700000000000000178e+00,4.169999999999999929e+00,4.169999999999999929e+00,4.169999999999999929e+00,3.700000000000000178e+00,3.700000000000000178e+00,3.700000000000000178e+00,3.700000000000000178e+00,4.169999999999999929e+00,1.110999999999999943e+01,3.569999999999999840e+00,1.428999999999999915e+01,0.000000000000000000e+00,4.759999999999999787e+00,4.759999999999999787e+00,1.428999999999999915e+01,0.000000000000000000e+00,1.110999999999999943e+01,0.000000000000000000e+00,3.700000000000000178e+00,1.428999999999999915e+01
8.699999999999999289e+00,3.700000000000000178e+00,3.569999999999999840e+00,7.690000000000000391e+00,3.569999999999999840e+00,7.410000000000000142e+00,4.549999999999999822e+00,3.229999999999999982e+00,8.000000000000000000e+00,4.549999999999999822e+00,4.549999999999999822e+00,7.690000000000000391e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.364000000000000057e+01,2.000000000000000000e+01,7.139999999999999680e+00,3.700000000000000178e+00,3.569999999999999840e+00,1.000000000000000000e+01,8.699999999999999289e+00,1.033999999999999986e+01,0.000000000000000000e+00,3.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.259999999999999787e+00,8.699999999999999289e+00,0.000000000000000000e+00,4.759999999999999787e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,6.110999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e+01,6.110999999999999943e+01,5.625000000000000000e+01,4.614999999999999858e+01,4.614999999999999858e+01,8.699999999999999289e+00,3.571000000000000085e+01,7.139999999999999680e+00,5.882000000000000028e+01,3.500000000000000000e+01,4.614999999999999858e+01,4.614999999999999858e+01,4.614999999999999858e+01,4.614999999999999858e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.569999999999999840e+00,7.646999999999999886e+01,7.410000000000000142e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,4.549999999999999822e+00,9.089999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.349999999999999645e+00,4.349999999999999645e+00,0.000000000000000000e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,8.699999999999999289e+00,4.349999999999999645e+00,3.850000000000000089e+00,3.850000000000000089e+00,1.033999999999999986e+01,3.450000000000000178e+00,3.850000000000000089e+00,4.349999999999999645e+00,3.850000000000000089e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,3.850000000000000089e+00,3.850000000000000089e+00,3.850000000000000089e+00,3.850000000000000089e+00,4.349999999999999645e+00,0.000000000000000000e+00,7.690000000000000391e+00,4.549999999999999822e+00,9.089999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.519999999999999574e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,3.850000000000000089e+00,4.549999999999999822e+00
8.699999999999999289e+00,3.700000000000000178e+00,3.569999999999999840e+00,7.690000000000000391e+00,3.569999999999999840e+00,7.410000000000000142e+00,4.549999999999999822e+00,3.229999999999999982e+00,8.000000000000000000e+00,4.549999999999999822e+00,4.549999999999999822e+00,7.690000000000000391e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.364000000000000057e+01,2.000000000000000000e+01,7.139999999999999680e+00,3.700000000000000178e+00,3.569999999999999840e+00,1.000000000000000000e+01,8.699999999999999289e+00,1.033999999999999986e+01,0.000000000000000000e+00,3.700000000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.259999999999999787e+00,8.699999999999999289e+00,0.000000000000000000e+00,4.759999999999999787e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,6.110999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e+01,6.110999999999999943e+01,5.625000000000000000e+01,4.614999999999999858e+01,4.614999999999999858e+01,8.699999999999999289e+00,3.571000000000000085e+01,7.139999999999999680e+00,5.882000000000000028e+01,3.500000000000000000e+01,4.614999999999999858e+01,4.614999999999999858e+01,4.614999999999999858e+01,4.614999999999999858e+01,4.614999999999999858e+01,4.614999999999999858e+01,3.569999999999999840e+00,7.646999999999999886e+01,7.410000000000000142e+00,0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,4.549999999999999822e+00,9.089999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.349999999999999645e+00,4.349999999999999645e+00,0.000000000000000000e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,8.699999999999999289e+00,4.349999999999999645e+00,3.850000000000000089e+00,3.850000000000000089e+00,1.033999999999999986e+01,3.450000000000000178e+00,3.850000000000000089e+00,4.349999999999999645e+00,3.850000000000000089e+00,4.349999999999999645e+00,4.349999999999999645e+00,4.349999999999999645e+00,3.850000000000000089e+00,3.850000000000000089e+00,3.850000000000000089e+00,3.850000000000000089e+00,4.349999999999999645e+00,0.000000000000000000e+00,7.690000000000000391e+00,4.549999999999999822e+00,9.089999999999999858e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.519999999999999574e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,3.850000000000000089e+00,4.549999999999999822e+00
